"userid","trackid","mood.adorable","mood.aggressive","mood.amazed","mood.angry","mood.animated","mood.bitchy","mood.bored","mood.celebratory","mood.cool","mood.dancing","mood.deep","mood.delighted","mood.dramatic","mood.dreamy","mood.driving","mood.easy","mood.elegant","mood.emotional","mood.encouraged","mood.energetic","mood.enthusiastic","mood.epic","mood.euphoric","mood.excited","mood.fantastic","mood.fast","mood.festive","mood.free","mood.friendly","mood.fun","mood.funny","mood.furious","mood.gentle","mood.glorious","mood.good","mood.graceful","mood.happy","mood.heroic","mood.hot","mood.in_love","mood.inspired","mood.intense","mood.interested","mood.joyful","mood.jumpy","mood.liberated","mood.light_hearted","mood.liked","mood.loud","mood.melancholic","mood.moody","mood.motivational","mood.nocturnal","mood.passionate","mood.peaceful","mood.playful","mood.pleasant","mood.positive","mood.powerful","mood.pulsating","mood.reflective","mood.relaxed","mood.religious","mood.repetitive","mood.retro","mood.rhythmical","mood.romantic","mood.sad","mood.satisfied","mood.sensual","mood.sentimental","mood.serene","mood.severe","mood.sexual","mood.sexy","mood.slow","mood.smooth","mood.soft","mood.sorry","mood.spiritual","mood.spontaneous","mood.stimulated","mood.strong","mood.stylish","mood.successful","mood.tragic","mood.tranquil","mood.uplifting","activity.daily_routines","activity.emotional","activity.entertainment","activity.intellectual","activity.live_music","activity.music_listening","activity.on_the_move","activity.physical","activity.social"
259,4189351,,,,,0,,0,,0,,,,0,,0,0,0,0,0,,,0,,,,,,,,,,,,0,,,,0,,0,,,0,,,,,,,0,0,,,,,,,,0,,,,,,0,,,,,,1,,,,,,,,,,1,,0,,0,,,,0,1,0,0,0,0,1,1,0
1182,43457120,,0,,0,,0,,0,,,,,,,,,,,,,0,0,,,0,,,,,0,,,0,,,,,,,,,,0,,0,,0,,0,,,0,,,,,,0,0,,,0,,0,,,0,,,,,,,1,,,,,,,0,,,,,,,0,0,1,0,0,0,0,0,0,0
3190,3739138,,0,,,,,,0,,,,,,,,0,,0,,,,0,,0,0,,,,0,,0,,0,0,0,,,0,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,0,,1,,0,,,,,,,0,,,,,0,,,0,,0,1,0,0,0,0,0,0,0
602,42850606,,,,0,,,0,,,,,,,,,,,,0,,1,,,0,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,0,,0,,,,,,,0,0,,,,1,0,,,0,,,,,,0,,0,,0,,,0,,0,0,,,,,0,0,1,0,0,0,0,0,0
145,427683,,0,,,,,,1,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,0,,,0,,,0,0,,,,,,,0,,,0,,0,,,,,,0,,,,,,0,,,0,,,,,,,0,0,,,,,,,,0,,1,0,,,0,0,0,0,1,0,0,1,0
2186,11173699,,,,0,0,,,0,0,,1,,,0,0,,,,,,0,,,,,,0,,,,,,,,,,,0,,,,,0,0,0,,,,0,,0,,,,,0,,0,,,0,,,,0,,,,,,,,,,0,,,0,,0,,,,,,,,,0,1,0,0,0,0,0,0,0
2888,15029387,,0,,,,0,0,,,,,,,1,,,,,,0,,,,,,,,,,0,,,,,,0,0,,,,0,,0,0,,,,0,0,,,0,,,,0,,,,0,,,,,,,0,,,,,,,0,,0,,0,0,,,,,0,,,,,0,0,0,0,0,1,0,0,1
3224,23628707,,,,,1,,,0,,,,0,,,,,,,,,,,0,,1,,,,,0,,,0,,0,,0,,,,0,,,0,,,,0,0,0,,,,,,,0,,,0,,,,,,,,0,,,,,,0,0,,0,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0
596,43770480,,0,,,,,0,,,0,,,,,0,1,0,,0,,,0,0,0,,0,,,,,,,,,,,,,,,,0,,,,,,,0,,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,1,0,0,0
1378,43770480,,,0,,,,,,0,0,,,,0,0,,,,,0,0,,,,,,0,,,1,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,0,0,,0,0,,,,0,0,0,0,0,,,,0,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0
2523,43770480,0,,,,,,,0,,,,0,,,,0,,0,,,,,1,,,1,,0,,,,,0,,,,,0,,,,,0,,,,0,,,0,,,,,0,,,0,,,,0,,0,,0,,,,,,,1,,,,,,,,0,,,,0,,,0,0,0,0,0,0,0,0,1,0
353,411456,,,,,,,,,,,,0,,0,0,0,,0,,,,,,,,,,,,0,,0,1,,,0,,,,0,,0,,,,,,,,,,,0,0,,,,,,,,0,0,,0,,,0,0,,,,,,,0,,,,,,0,,,,0,,0,0,0,0,0,0,0,0,1,0
2238,449801,,,,,,0,0,,,0,,,,,,,,,0,,,,,,0,,,0,,,,,,,,0,0,,,,,,0,,,,0,,,,,0,,,0,,,,1,0,,,,,,,0,0,,,0,0,,,,0,,0,,0,,,,0,,,,,0,0,0,0,0,0,0,0,1
602,11811826,,0,,0,,,,,,,,0,0,0,,1,,0,0,,0,,0,,,,0,,,0,,,0,,,,0,,,0,,,,,,0,,,,0,,,,,,,,,,,,,,,0,,0,,1,,,,,,0,,,,,,,,0,,,,,,0,0,0,0,0,0,0,1,0
353,43335885,,,,,,,,0,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,0,,0,,,0,,,1,,,0,,0,,,,,,,,,0,,,0,0,,,,0,,,,,,,0,,,0,0,0,0,,,,,,0,0,,,,,0,0,0,0,1,0,0,0,0
2955,8684976,,,,0,1,,,,,,0,,0,,,,,1,,,,,,,0,,0,,,,,,0,0,1,,,0,,,,0,,,0,,,,,,,,,,,,,1,0,,0,0,,,,,,,,0,,,0,,,,,,,,,1,,1,,,0,,1,1,0,1,0,1,1,0,1
2523,13987910,,,,,,,0,,,,0,,,,,,,0,0,0,0,,0,,,,0,0,,0,,,,,,,,,,,0,,,,,0,,,0,0,,,0,,,0,,,,,0,,,,1,,0,0,,,,,,,,,,,,,,,,,0,0,,,0,0,0,0,0,0,0,0,0
3190,13987910,,0,,,,1,0,,,,0,,,,,1,,0,,0,0,,0,,,,,,0,,,,0,,,,,,,,,,0,0,,,,,,0,,,,,0,,,,,,,,0,0,0,,,0,0,,,,,,,,,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,1
2441,42310896,,,,,,,,0,,,,,0,,0,,,,,1,,,,,,,1,0,,,,0,0,,0,,,,,,,,,0,,,,,,,,0,,,,0,,,,,,,,,0,0,0,,,,,0,1,0,0,,0,,,,,,0,,,,,0,1,0,0,0,0,0,0,1,0
1615,42310896,,,0,,0,0,,,0,0,0,,,,,0,,,0,,,0,,,,0,,,1,,,,1,,0,,,0,,,,,,,0,,0,0,,,,,,,,,,,,,,,,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,0,1,0,0,0,0,0,0,0
447,13987910,,,,,,,,,0,0,,,0,,,,0,,,0,,,,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,0,1,0,0,,,0,,0,0,,,0,,,,,0,,,,,0,0,,0,,,,0,,,,0,0,0,0,0,0,0,0,1
353,42310896,,,,1,,,0,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,,,0,,,,0,,,,0,,,,,,,,,0,0,,,0,,,0,,0,0,,,0,,,,,,,,0,,,0,,,0,,,0,0,,,0,1,0,0,0,0,0,0,0,0
259,44161408,,,,,,,0,,,,,0,1,,,0,,,,,,,,0,,,,,,,,0,,,,,,0,0,,,,0,,,,,,,,,,,,0,,0,,,0,,0,0,,,,0,,0,0,0,,0,,,,,,,0,,,0,,,,,0,0,0,0,0,1,0,0,0,0
3190,3732480,,0,,,,0,,,,,0,,0,,,0,,,,,,0,,,,0,0,,,,,,,,,,,0,,,,,0,,,,0,,,,,,,,,,0,,1,0,,,0,0,,,,,,0,,,0,0,1,,,,,,,,0,,,0,,,0,0,0,0,0,0,0,0,1
353,39971631,,,,,,0,,,,1,,,0,,0,0,0,,,,,,0,,,,,,,,0,,,,0,,,,,0,,,0,,,0,,0,,0,,,,,,,,0,0,,0,0,,,0,,,,,,,0,,,,,0,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0
145,45622654,,,,,,,0,,0,,,,,,,0,0,,,,,,,,,,0,0,,,0,,0,0,,,,,,,,,0,,,,,,0,,,,,,,0,,,,0,,,,0,,,0,1,0,,,,,0,0,1,,,,,,,,,,0,0,,0,1,0,0,0,0,0,0,1
3219,45622654,0,,,,,0,,,0,,,0,,,0,1,1,,,,,,,,,,,0,,,0,0,1,,,1,,0,,,,0,,,,0,,,,1,,,,,,0,,1,0,,,,,,,,,,,,,1,,,,,1,,,,,,,,0,,,,1,1,1,1,1,1,1,1,1
3190,45622654,,,,,,0,,,0,,,,,,,,,,,,,0,0,,0,0,0,,0,,,,0,,,,,,0,0,,,,,,,0,,,,0,0,,,,,,,0,,,,,,,0,,1,,,0,,0,,0,,,,,,,,0,,,,0,,0,0,0,0,0,0,0,0,1
1173,39971631,,,0,,,,,,,,,0,,,,,0,,0,0,,,0,,0,0,,1,,0,,,,,,,,,,,0,,,,,0,,0,,,,,,,,,0,,,0,,,0,,,0,0,,,0,,,,0,,,,,,,0,,,,,,0,,1,1,1,0,1,1,1,1,1
130,39971631,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,0,,1,0,,,0,,0,,,0,0,0,,,0,,,,,,,0,,,,,,1,,,,,,,,0,,,0,,0,,,,,,,0,,,,,,,,,,,,0,,0,0,0,0,0,0,1,0,1
602,39971631,,,,,,,,,0,,,,,,,,,,0,,,,,,0,,0,0,0,1,,0,,,,,0,0,,,0,0,,0,0,,,,,,,,,,1,,,,,0,,,,,,0,,,,,,,,,,,,0,,0,0,,,0,,0,,,0,0,0,0,0,0,0,1,0
323,39971631,,0,,0,0,,,,,,0,0,,,,,,0,,,,,,,,,0,,0,0,,0,,0,,0,,,0,,,0,,,,,,,,,0,,0,,,,,,,,,,,,,,0,0,1,,,,,0,,,,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0
1664,22288456,,,0,,,,0,,,0,,,0,,,,,,0,,,,,,,,,0,,,,0,,,,,,,0,0,,,,,,,0,0,0,,0,,0,,0,,,1,0,,,,,,0,,,,,,,,,,,,,,,,,0,0,,,0,0,,0,0,1,0,0,0,0,0,0
1182,485116,,,,,0,,,0,0,,,,,,,,,0,,,1,,,0,,,,,,,,,,,,0,0,,,,,1,,,,0,0,,0,,0,,0,,0,,,,,,,,,0,,,0,,,,,,,0,,,,0,,,0,,,,,0,0,,0,0,0,0,1,0,1,0,0
447,40670993,,1,0,,,,,,0,,0,,0,,,,,0,,1,1,,,,,,,,,,,,,0,,0,,,0,0,0,,,0,,,,,,,,,,1,,,,,,,,,,1,,1,,,,,,,0,,,,,0,,0,,,,,,0,,1,1,1,1,0,1,1,1,1,1
2441,6915606,,,,,,,,,,,,,,,,,,,0,,0,0,,,,,,,,,0,,,0,,,0,,0,,,,0,,0,,,,,,0,,,,,,0,0,,,,,0,1,,,,,0,0,,,0,0,,0,,,0,,,,,0,1,,,,0,0,0,0,0,0,0,0,0
840,40670993,,0,,,,0,,,,,,0,,,,,,0,,0,,,,0,,1,,0,,,,0,0,,,0,,0,,,,,,0,,,,,,,,,,,,,0,,,,,0,,0,,,,,1,,,,,0,,,,,,,0,0,,0,,,0,,0,0,0,0,0,0,0,1,0
1221,6915606,0,,0,,,0,,,0,,,,,,,,0,,,0,0,,0,,,,0,,0,,,0,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,,0,,,,0,,,,0,,,,1,,0,1,1,0,0,1,1,0,0
1615,40670993,,,0,,,,,,,,0,,0,,,,,,,1,,,,1,,,,,,,,,0,0,,0,,0,,,0,0,,,,0,0,,,,,,0,,,0,,,1,,0,,0,,0,,,,,,0,,,,,,,,,,,0,,,,,0,,0,0,0,0,1,0,0,1,0
602,19818862,,,,,,0,,0,,,,,,,,,0,,,,,,,,,,,,0,0,0,,,,,,0,,,,0,0,,,,,0,,0,,,,,1,,,,,,,0,,,,0,0,0,0,,,,,,0,0,,,,,,0,,0,,,,1,,0,0,0,0,1,0,0,0,0
2955,8954523,,,0,,,,,,1,,,,0,,,,,,,,,1,,,0,,,0,,0,,0,,,1,,0,,,,,,0,,0,,,0,,,,,0,,,0,,,,,,,,,,,,,,,0,,0,0,,,,1,,,,0,,,,0,,0,0,1,0,1,0,1,1,0,0
596,31497997,,,0,,,,,,0,,,,0,0,,,,,,0,,0,,0,,0,,,,,,,,,,,0,,,0,,0,,0,1,,,0,,,,,,0,0,,,0,0,,,,,,,,,,,0,,,,,,,,,,,0,0,0,,,,,,0,0,0,0,0,1,0,0,0
840,31497997,,,,,0,,,,0,0,,0,,0,,,1,,,,,,0,,,,,,,,,0,,,,,,,,,,,,0,,,,,0,,,,0,,,,0,,0,0,0,,,,0,0,0,,0,,,,,,,,,,0,,,,,0,0,,,,0,0,0,0,0,0,0,0,0
323,31497997,,0,,0,1,0,,,,,0,,,,,,,,,0,0,,,0,,,0,,,,,,0,0,,0,,,0,0,,,,,0,,,,,,0,,,,0,0,,,,,,,,,,,0,0,,,,,0,,,,,,,,,,,,,0,,,0,0,0,0,0,0,0,0,0
2238,36755231,,,0,,,,,,,,0,0,,,0,,,0,,,,0,,,,0,,,,,,,0,,,0,0,,,,,1,,,,,,,0,,0,,,,,,,,,0,,,,0,,0,,,0,0,0,,,,,,,,,0,,0,,0,,,,,1,0,0,0,1,0,1,1,1
1182,11223618,,,0,,0,,,,0,,0,,,,,,,,,0,,0,,,1,,0,,,0,,,,,,,0,,,0,,,,,0,,,0,,,,1,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,0,,,0,0,0,1,0,0,0,0,0,1,0
840,45467971,,,0,0,,,0,,,,,0,,,,,,,,,0,,,,,,0,,,,,0,,,,0,,0,,,,0,,,0,,,,,,0,,0,,,,,,,,0,,,0,0,,,0,,,,,,,,,0,,,,0,0,,0,0,,,,1,0,0,1,0,0,0,0,0
1378,23558841,,0,,,,,0,,1,,,,,,0,,,,,,,,,,0,,,,,,,,,0,0,,,0,0,0,,,,,,,,0,,0,,,0,,0,0,,,0,,,,,0,0,0,,,,,,,,,,,,,,,0,,,0,,0,,,0,0,0,0,1,0,0,0,0
2594,10986826,,,0,,,,0,0,,,,,,,0,,,1,,,,0,,,,,0,0,0,0,,,0,,,,,,,,,,,,,,,,0,,0,0,,,,,1,,,,,,,,,,,,0,,,,,0,,,,,0,,,0,,,0,,0,0,0,1,0,0,1,0,0,0,0
323,35544661,0,,0,,,,0,0,,0,,,,,,,0,,,,,,,,,0,,,,0,,,1,,,,0,,,,,,,,,,,,0,,0,,0,,,,,,,,,0,,0,,,0,0,,0,,,,,,,,0,,,0,,0,,0,,,,0,0,0,0,0,0,0,0,0
2523,22489682,0,,0,,,,,0,,,,0,0,,0,,0,,0,0,,,0,,0,,0,,0,,,0,0,,,0,,,0,,,,,,,1,,,,,,,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,0,0,0,0,1,1,0
2367,2012655,,0,,,,,,,0,,,,,0,,0,,0,0,,,0,,,,,,,,,1,,0,,,,0,,,,,,,,,,,,0,0,,,,,,,0,,,1,,0,0,,,,0,,0,,0,,,,,0,,,,0,0,,,,,,,,1,1,1,1,1,1,1,1,1
2185,387082,0,,,,,,,,,0,0,0,,,,,0,,,0,,0,,,0,0,,,,0,,0,,0,,0,,,0,,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,,,,,,0,0,0,0,0,0,0,0,0
2839,2708456,,,0,,,,,,0,,,,,0,,,,,0,,,,0,,,,,1,0,,,,,0,,0,0,,,,,,,1,,0,0,,0,,,,0,0,,,,1,,,0,1,,,,,,,0,,,,,,,,,,,,,,0,,,,0,,1,0,0,0,0,0,1,1,0
3224,6865379,0,,,,,,,,1,,,0,,,1,,0,,,0,,,,,,,,,1,,0,,,,,,,,0,,,0,,0,,0,,,0,,,0,,,,,,,,,,,,,,,0,,0,,0,,,,0,,,,0,,,,0,,,0,,0,0,0,0,0,0,0,0,0,1
2509,16175638,0,,,,0,0,,,0,1,,,,,0,,,,,,,,0,0,0,,,,,,,,0,0,,0,,,,,0,0,0,,,,,,,,0,,,1,0,0,1,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0
840,36551604,,,0,,,,0,,0,0,,,,,0,,,,,0,0,0,0,0,,0,,,0,,,,1,,,,,,,0,,,,,,0,,,,,,,,,0,,,,,,0,,,0,,0,,,,,,0,,,,,,,,,,0,,,,0,,,0,0,0,0,0,0,0,1,0
2888,32965647,,,,,0,,,,,,0,,,1,,,,,0,0,0,,,,,,,,,,,,,,0,0,,,,,0,,,,,,1,,0,0,0,0,,0,,,0,,0,,,0,,0,,0,,,,,,,,,,,0,0,,,,,,,,,,,0,1,0,0,0,1,0,0,0
2955,16485363,1,,0,,,0,,,,,0,,,0,0,0,,,0,,,,,,,0,,,,,0,,,1,,1,,,,,,1,,,,,0,1,,,,,,1,,0,,,,,,,,,,,0,,,,1,1,,0,,,,,,,,,0,,,,,,0,1,0,0,0,0,0,0,0
259,265629,,,0,,,,,0,,,1,,,,,0,,,,0,0,,,,,,,0,,,,,,,0,,,0,,,,0,0,,,,,,,,0,,,,,,,,,0,,0,,,,,,0,,,,,0,0,,,0,,0,,,0,,,0,,,0,0,0,0,0,0,1,0,0,0
1182,1973864,0,0,,,0,,,,0,,0,,,,,,,,0,,0,,,0,,,0,,,0,,,,0,,,,,,,,,,,1,,0,,1,0,,,,,,0,,0,,0,,,0,,0,,0,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,1,0,1,0,0
1615,3266790,1,,,,,0,,,,,,0,,0,0,,0,,0,,,,,0,,,,0,,,,,,0,,,,0,,0,,0,,,,,0,,,,,,,0,,,,0,,0,,0,,,0,,,,,0,,,,,,,,,0,,,,0,,,,,,1,0,0,0,0,0,0,0,0
447,34355688,,0,0,0,,,,,,,,0,,0,0,,,,0,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,1,,,,,0,,,0,0,,,,,0,0,,,,0,0,,,,0,,,0,,,,,,0,,,0,,,0,0,0,0,0,0,0,0,0
2523,36148591,,,0,,,,,,0,,,0,0,,0,,,,,,,,0,,,,,,,,0,,0,,,,0,,,,0,,,,,0,0,,,,0,,,0,,,,,,,0,0,,,0,,,,,,,,0,1,,0,0,,,,,,,,0,,,,0,0,1,0,0,0,0,0,0
1426,4682847,,0,,0,,0,,,,,,,,,,0,0,,,,,,0,,,,1,1,,,,,,,0,,,0,,0,,0,0,,,,,,0,,0,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,1,,,,,0,0,,,,,0,1,0,0,0,1,0,0,1
1221,15355881,,,,,,,,,,0,0,,,,,0,0,,,,,,,,,,1,,,,,,,,,0,,,0,,,,0,,,0,0,0,0,,0,,,,,0,,,,,,,,1,0,0,,,,0,,,,0,0,,,,,,0,1,,,,,,,0,0,1,0,0,0,1,0,1
2523,41098900,,,,,,0,0,0,,,,,,,,0,,,,0,,,,0,0,,,,,,,,,,,0,,,,0,0,,,,,,,,,,0,,,0,1,,,,,,,,,,0,,,,,0,,0,,,,0,0,0,,0,,0,,,,,,0,0,1,0,0,0,0,0,0,0
2148,41098900,,,,,,,,0,0,,,0,,,,,,1,0,,,,,,0,,,,,,,0,,,0,,,,,,,,,,,,0,0,,0,,,0,,,,,0,,,0,,0,0,,,,0,,0,1,,,1,,,,,,,,,0,,,,,0,0,0,1,1,0,0,0,1,0
2280,41098900,,,,0,0,,,0,,,,,0,,,,,,0,,0,,0,,0,,0,,,,,,,,,,0,,,0,,,,,0,0,,,,,,,,,,,,0,0,,,1,,0,,,,,0,,,,,,0,0,,0,,,,,,,,,0,,0,0,0,0,0,1,0,0,0
2238,9894809,,,,,,,0,,0,,1,,0,,,,,,0,,0,,,,,,,,0,,1,0,,0,,,1,,,0,0,0,0,,,,,0,,,0,0,,,,,,0,,,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0
353,6915606,,,,,,,0,,,,0,0,,,0,0,,,0,,,0,,,,,,,,0,,,,,,,,,,0,0,,0,,,,0,0,,,,,,0,0,,,0,,,,,,,,0,,,,0,0,,,,,1,0,,,,,,,,0,,,,0,1,0,0,0,0,0,0,0
3017,163434,0,,,0,,,,,,,0,,,,,0,,,0,,,,0,,,,,,1,,,,,0,0,,,,,,,,,,,0,,,0,,,,,0,0,,,0,,,,,,0,,0,,,,0,,,,0,,,,,0,0,0,,,,,,0,,0,0,0,0,0,0,1,0,0
2186,2748259,0,,,,0,,0,,,,,0,,,,,,,,,0,,,,0,,,0,,0,,0,,,,,,0,0,,,,,,,0,,0,,,,0,,0,,,,,,,,,,0,,,0,1,,,,,0,,,,0,,,,,0,,,0,,,,0,0,0,0,0,0,0,0,0
2594,35090163,0,0,,,0,1,0,,,1,,,0,,0,,,,,0,,,0,,,,,,,1,,,0,,,,1,,,,,,,,,,0,,,,,,,,,,,,,,,0,,0,,,,,0,,,0,0,,,0,,,,,,0,0,,,,,,1,0,0,0,0,0,0,1,0
1615,35090163,,0,0,0,,0,0,,,,0,1,,,,,,,,0,0,0,,,,0,,,,,,,,,,0,,,,0,,,,,,,,,0,0,0,,0,,,1,,,0,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,0,0,0,1,0,0,0,0,0,0
602,35090163,,,0,0,,0,,,,,0,,,,0,,,,,,,,,,,,,0,,0,,,1,,0,,,,0,,0,1,,,0,0,,0,,,,,0,,,,0,,,,0,,0,,,,0,,,,,,,,,,0,,,,,,,0,,,,,0,1,0,0,0,0,0,0,0
840,33086825,,,,,,,,,,,,,0,,,,,,,,,,,,0,,0,,,,0,0,,,,,0,0,0,,,,0,,0,,,,,,,0,,,,1,,,,,0,,0,0,,0,,,,0,,,0,,,,,,,,0,,0,,,,0,0,0,1,0,0,0,0,0,0,0
2839,15462691,,,,,,,,1,,0,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,0,,,,0,0,,,0,0,,,,0,,,,,,,,0,,,0,,0,0,,,0,0,0,,,,,,,,1,,,0,,0,,,,0,,,0,1,0,0,0,0,0,0,1
2523,233912,0,0,,,,,,,,,,,,0,,1,0,,,,,,,,,,,,,,0,,,,0,,0,,,,,,,,0,0,,,,,0,,,,,0,,,1,,0,0,,,,,0,,,,0,,,,0,,0,,,0,,,,,0,0,,,0,1,0,0,0,0,0,0,0
596,233912,,,0,,0,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,0,,,,,,0,,,,,0,,0,,0,,0,,,,,,,,,,0,,,0,0,0,,,,0,,,,,,0,,,,0,0,,,1,,0,,,0,,0,0,0,0,0,1,0,0,0
447,6915606,,0,,0,,,,,,0,,,,0,,,,,,,,,,,0,0,,,,,,,0,0,0,0,,,,,,,,,0,,,,,,0,,,,,0,,,0,,1,0,,,,,,,,,,0,,,,,,0,,0,0,,,0,,,,0,0,0,0,0,0,0,0,0,0
1504,233912,,,,0,,,,,,1,0,0,,,0,,0,,,,,0,,,,,,,0,,,0,,0,,,,,,0,,,,0,,1,,,,0,,,,,0,0,,,,,,,,,0,,,,,,,,,0,,,,0,,,,0,,,0,0,,,1,0,0,0,0,0,1,1,0
353,449806,0,,,,1,,,0,,,,,,,,,,,,0,,,,,,,,,,,,0,0,,,,0,,0,0,0,,,,0,0,,,,,,0,,,,0,,,0,,,0,,,,,,,,0,,0,,,,,,0,0,,,0,0,,,,,,0,0,1,0,0,0,0,0,0
52,449806,,0,,,,,0,,,,,0,0,,,,,,,0,,0,0,,0,,,,,,0,,,,,,0,,,,,,,,0,,,,,,0,,,0,,,,,0,,,,,,,0,,,,0,,0,,0,,,,0,0,,0,,,1,,,,,0,1,0,0,0,0,0,0,0
323,449806,,,,0,,,0,0,0,,,,,0,,,,0,,,0,0,,,,,,,0,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,0,,,,0,,0,,,,,,,0,0,,0,0,,,0,,1,,,,0,,,,0,0,0,0,0,0,0,0,0
2509,449806,,,0,0,1,,,,,,,,,,0,,,0,0,0,,,,,1,,,,0,,0,0,,,,,0,0,,,0,,,,,,,,0,,,,,,,0,,1,,,,,0,,0,,,,,,,1,,,,,,0,,,,,,,,0,,,0,0,0,0,0,1,0,1,0
177,29286726,,0,,,,,1,,,,1,0,,,,,,,0,,0,0,0,,0,,,,,,,,,,0,0,0,0,,0,0,,,,,,,,,,,,,0,,,,0,,,,,0,,,,,,,,,,,,0,1,,,,,,,,,0,0,,,0,0,0,1,0,1,0,0,0
3230,30387112,,0,0,,,0,,,,,,1,0,,,0,,,,,1,0,,0,0,,0,,0,,,,,,,,,,0,1,,,,0,,,,,,,,,0,,,0,0,,0,,,,,,,,,,,,,0,,,,0,,,,,,,,,0,,,,0,1,0,0,0,0,0,0,0
2280,23419930,0,,,,,0,0,0,,,,0,,0,,,,,,,,,0,,,0,,0,0,0,,0,,0,,,0,,,,,0,0,,,,,,,,,,,0,,0,,,,0,,,0,,,,,,,,,0,,,,,,,,,,1,,,,,,,0,0,0,0,0,0,1,0,0
840,39653468,,,,,0,0,,,,,,,,0,,0,0,0,,,0,,0,1,,,,,,,,,0,0,,,,0,0,,,,,,,0,0,,0,,,,,,,0,,,,,,0,,,,,,,,,,,,,,0,,0,0,,,0,,,,,,,0,0,1,0,0,0,0,0,0
1182,395141,0,,,,,,,,,,,,,0,,,0,,,,,0,,0,,,,,,,,0,,,0,0,0,0,,0,0,0,,,,0,,,1,,0,,0,,,0,,,1,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0
2434,2754697,,0,1,,0,,,,,,0,,0,,0,,,,0,,0,,,,,,,,0,,0,,,0,0,0,,,,0,,,,,,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,0,,0,,,,,,,,,,,0,,,,,0,0,0,0,0,0,0,1,0
259,44075115,,0,,,,,,,0,,,0,0,,,,,,0,0,,,0,,,,,0,,0,,,,,,0,1,,,0,,,,,,,0,1,,,,,,0,0,,,0,,,,0,,,,,,,,,,,,,0,,,,,0,0,,,0,,,,,0,1,0,0,0,0,0,0,0
353,33847036,,,,,0,0,,0,,,,,,,0,,,,0,,,,0,0,,,,0,,,,,,,,,,,,,0,0,0,,,0,,,0,0,,,,,,0,,,,1,,,,,0,,0,,,,,,,,,,,0,,,0,,,,,0,,0,0,0,0,0,0,0,0,1,0
2523,31859755,,,0,,,,,0,,0,,0,0,,0,,,,,,0,,,,,,,,,,,,,0,0,,,0,,,0,,,1,1,,0,,,0,,,,,,,0,,,,,,,,,0,,0,,,,,0,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,1,0
602,233912,,,,,,,,1,0,,0,0,,,0,,,0,,,,1,,0,,,,,,0,,,,0,,0,,,0,,,,,0,,,,0,,,,0,0,0,,,0,,,0,,,,,0,,,,0,,,,,,,,,,,,0,,,,,,,,0,1,0,0,0,0,0,0,1
1426,8237711,,0,,,0,,0,,,0,,0,,,1,,,,0,,,,,,,,,,,,,,,,0,,0,,,,,,0,,0,,,,0,,,,,,,,,1,,,,,,,0,,,,,0,0,0,,,,1,,,,,,,0,1,,,0,0,0,0,0,0,0,1,1,0,1
447,20505138,0,,0,0,,,0,,,,,,,,,0,0,,,,,,,,0,,0,1,,,,,,,,,,,0,,,0,,,,0,,,,,,0,,,,0,,0,,,0,,,,,0,0,0,0,,,,,,,,,1,,,,,,,,,0,,1,0,0,0,0,0,0,1,0
1221,16011492,,,0,,,0,0,,,0,,,,,,,,,,,,,0,,,,,,,,,,0,,,1,,,0,,0,,,,,,,,0,,,,,0,,,,,,0,,,0,0,0,,0,0,,,,,,0,,,0,,,0,,0,,,0,,,,0,1,0,0,0,1,0,1,0
